Rider_age,Rider_rating,Weatherconditions,traffic_type,Vehicle_condition,multiple_deliveries,Festival,City_type,time_taken,order_hour,order_time_of_day,distance
27.6,4.340000000000001,Stormy,jam,2,0.0,no,urban,12,20.4,Evening,9.192571532077611
38.0,4.9,Cloudy,high,2,0.6,no,metropolitian,25,13.0,Afternoon,6.232373004507649
37.0,4.4,Sandstorms,jam,0,1.0,no,metropolitian,39,22.0,Evening,11.90486548713048
21.0,4.9,Fog,low,2,1.0,no,metropolitian,21,23.0,Evening,13.682164847733755
35.0,4.9,Fog,medium,2,0.0,no,metropolitian,18,18.0,Afternoon,4.469362226704516
22.0,4.8,Sandstorms,jam,1,1.0,no,urban,22,20.0,Evening,13.40635545530559
28.0,4.8,Fog,low,0,1.0,no,metropolitian,23,8.0,Morning,3.073644027723396
39.0,4.0,Stormy,medium,0,0.0,no,metropolitian,48,17.0,Afternoon,20.20658151050797
29.0,4.5,Windy,low,1,0.0,no,urban,13,22.0,Evening,12.419724873245404
39.0,4.6,Sandstorms,high,2,1.0,no,metropolitian,32,11.0,Morning,3.104803710518419
25.0,4.9,Sandstorms,jam,2,0.0,no,urban,16,21.0,Evening,20.20631641648197
34.0,5.0,Cloudy,medium,2,0.0,no,urban,19,17.0,Afternoon,4.6741517745550425
22.0,4.8,Sunny,low,1,1.0,no,metropolitian,18,9.0,Morning,3.1053699758611546
27.0,5.0,Windy,jam,0,1.0,no,metropolitian,27,20.0,Evening,10.444390862228436
28.0,4.5,Sunny,medium,0,1.0,no,urban,25,17.0,Afternoon,10.710903359654202
32.0,5.0,Stormy,medium,2,1.0,no,metropolitian,31,18.0,Afternoon,4.674393132741051
31.8,4.74,Fog,jam,2,1.0,no,metropolitian,39,19.8,Evening,16.601276790345967
27.0,4.6,Sunny,medium,0,0.0,no,metropolitian,20,17.0,Afternoon,10.75669787910262
35.0,3.9,Windy,jam,1,2.0,no,metropolitian,38,19.0,Evening,12.23656153955492
22.0,4.6,Windy,low,1,1.0,no,metropolitian,19,23.0,Evening,4.663658229921789
35.0,4.7,Sunny,jam,2,1.0,no,metropolitian,17,21.0,Evening,10.59711386022938
30.0,4.6,Cloudy,low,0,0.0,no,urban,24,10.0,Morning,1.5148048951935007
39.0,4.8,Fog,high,2,1.0,no,urban,26,11.0,Morning,3.108988329765785
33.0,4.8,Sandstorms,medium,2,1.0,no,metropolitian,28,18.0,Afternoon,9.219905581616992
20.0,4.7,Sandstorms,medium,2,1.0,no,urban,16,17.0,Afternoon,12.256687342592269
20.0,4.7,Fog,medium,2,0.0,no,urban,17,18.0,Afternoon,6.475213275773621
34.0,4.2,Windy,low,0,0.0,no,urban,24,23.0,Evening,9.326940869812145
22.0,4.7,Windy,medium,0,0.4,no,metropolitian,24,17.0,Afternoon,10.88143182310278
37.0,4.3,Stormy,high,2,1.0,no,metropolitian,34,11.0,Morning,2.980249384918756
20.0,4.8,Cloudy,low,1,1.0,no,urban,16,9.0,Morning,1.5302594894332384
33.0,4.9,Windy,low,1,1.0,no,metropolitian,26,22.0,Evening,7.601614738321588
21.0,5.0,Fog,medium,1,1.0,no,metropolitian,25,17.0,Afternoon,19.66094394761993
33.0,4.6,Fog,medium,0,2.0,no,metropolitian,49,17.0,Afternoon,10.60241776436208
24.0,4.6,Windy,medium,2,0.0,no,urban,24,18.0,Afternoon,12.41960204102968
36.0,4.7,Sandstorms,high,2,2.0,no,metropolitian,32,11.0,Morning,10.465727673779115
30.0,4.6,Sunny,medium,0,1.0,no,metropolitian,26,19.0,Evening,4.588898780683796
32.0,4.9,Sandstorms,low,1,1.0,no,metropolitian,24,23.0,Evening,13.829931792649829
28.0,4.6,Stormy,jam,2,0.0,no,metropolitian,16,19.0,Evening,19.975808791439345
21.0,4.7,Windy,jam,2,1.0,no,metropolitian,27,20.0,Evening,19.37374583495492
39.0,4.9,Fog,high,0,1.0,no,metropolitian,25,11.0,Morning,3.052706857073023
32.0,4.7,Cloudy,low,0,0.0,no,metropolitian,26,9.0,Morning,3.104803710518419
20.0,4.5,Sandstorms,jam,1,1.0,no,urban,25,19.0,Evening,9.178605957040862
32.0,4.720000000000001,Fog,low,0,1.0,no,metropolitian,26,20.0,Evening,7.652601504435594
36.0,5.0,Fog,low,2,1.0,no,urban,15,8.0,Morning,1.4901538808207615
28.0,4.8,Sunny,low,1,1.0,no,urban,18,11.0,Morning,3.105364544907298
32.0,4.5,Fog,jam,0,1.0,no,metropolitian,30,20.0,Evening,7.661250453808297
39.0,4.4,Cloudy,jam,1,1.0,no,metropolitian,46,19.0,Evening,17.076258901183188
30.0,4.7,Windy,low,0,1.0,no,metropolitian,24,22.0,Evening,16.72143013885536
32.0,4.4,Sandstorms,medium,0,1.0,no,metropolitian,37,16.0,Afternoon,6.12841937845769
23.0,4.6,Windy,jam,0,1.0,no,metropolitian,27,21.0,Evening,13.610877575672198
21.0,4.8,Windy,medium,2,1.0,no,metropolitian,27,15.0,Afternoon,6.1186308844114
31.0,4.2,Windy,medium,2,1.0,no,metropolitian,32,17.0,Afternoon,9.07434222926449
37.0,4.6,Stormy,high,2,1.0,no,urban,28,11.0,Morning,3.0589506421330555
20.0,4.5,Sandstorms,jam,0,1.0,no,metropolitian,29,20.0,Evening,7.601870282547478
28.0,4.5,Sandstorms,low,0,1.0,no,metropolitian,27,10.0,Morning,1.4899271643865588
22.0,4.9,Cloudy,low,1,0.0,no,metropolitian,11,8.0,Morning,1.5545816630911855
20.0,4.7,Cloudy,medium,1,1.0,no,urban,13,17.0,Afternoon,9.219708856174128
34.0,4.8,Windy,low,1,1.0,no,metropolitian,27,22.0,Evening,19.618968653878262
38.0,4.8,Windy,high,1,1.0,no,metropolitian,25,12.0,Morning,6.209259882041872
31.4,4.720000000000001,Stormy,jam,3,1.0,no,metropolitian,26,21.4,Afternoon,20.182634488293672
32.0,4.5,Cloudy,high,2,1.0,no,metropolitian,27,12.0,Morning,6.036244196933988
34.0,4.9,Sunny,low,2,1.0,no,metropolitian,26,22.0,Evening,16.853347148215086
33.0,3.9,Windy,medium,2,1.0,no,metropolitian,32,17.0,Afternoon,13.612594236925656
34.0,4.5,Windy,low,1,1.0,no,metropolitian,25,10.0,Morning,3.025144329113595
32.0,4.6,Stormy,jam,2,1.0,no,metropolitian,32,21.0,Evening,10.47372612515824
22.6,2.94,Sunny,low,1,2.0,yes,metropolitian,42,22.6,Evening,10.867434750937749
34.0,4.7,Sunny,jam,0,1.0,no,metropolitian,29,19.0,Evening,7.772523200443429
26.0,4.6,Cloudy,jam,1,0.0,no,metropolitian,32,19.0,Evening,10.641436955070953
31.0,4.0,Cloudy,low,0,1.0,no,metropolitian,35,23.0,Evening,12.42069253996503
39.0,4.8,Sunny,high,0,1.0,no,metropolitian,27,14.0,Afternoon,6.081185877714606
27.0,4.8,Sunny,low,1,0.0,no,metropolitian,15,8.0,Morning,11.143630523338436
32.0,5.0,Cloudy,jam,2,1.0,no,urban,27,21.0,Evening,7.683355299930933
32.0,4.5,Stormy,medium,0,1.0,no,metropolitian,30,17.0,Afternoon,7.568033295671673
39.0,4.1,Sunny,medium,0,1.0,no,metropolitian,32,18.0,Afternoon,10.564540523828974
36.0,4.8,Stormy,low,2,0.0,no,metropolitian,25,10.0,Morning,1.5323350156090414
37.0,4.1,Windy,medium,0,1.0,no,metropolitian,38,17.0,Afternoon,4.65713301884333
37.0,4.8,Fog,jam,1,1.0,no,metropolitian,26,21.0,Evening,9.054052950169496
38.0,3.7,Stormy,jam,1,1.0,no,metropolitian,31,20.0,Evening,16.853347148215086
28.0,4.7,Stormy,high,2,1.0,no,metropolitian,28,11.0,Morning,3.018226484999601
34.0,3.8,Stormy,medium,1,0.0,no,metropolitian,31,18.0,Afternoon,16.852118690780628
32.0,4.9,Cloudy,low,1,1.0,no,metropolitian,29,23.0,Evening,17.074904296042025
22.0,4.7,Windy,low,1,0.0,no,urban,17,23.0,Evening,8.937527873529229
31.0,4.0,Windy,medium,0,3.0,yes,metropolitian,45,17.0,Afternoon,13.62035716302936
27.0,4.0,Sandstorms,medium,0,1.0,no,metropolitian,34,19.0,Evening,12.434585525064866
29.0,4.9,Windy,jam,1,0.0,no,metropolitian,24,19.0,Evening,17.137487720369517
38.0,4.8,Sandstorms,jam,0,3.0,no,metropolitian,44,21.0,Evening,9.348325936764454
35.0,4.8,Cloudy,jam,2,2.0,no,metropolitian,36,20.0,Evening,7.601874226722028
31.0,4.9,Sunny,jam,0,0.0,no,metropolitian,28,20.0,Evening,4.657654937060173
30.0,4.3,Windy,medium,1,2.0,no,metropolitian,37,18.0,Afternoon,13.970007989574006
24.0,4.9,Fog,medium,1,0.0,no,urban,10,18.0,Afternoon,9.757320577523709
33.0,4.8,Stormy,low,2,0.0,no,urban,23,23.0,Evening,13.830053479838844
29.0,4.6,Sandstorms,low,0,0.0,no,metropolitian,22,23.0,Evening,10.278596687703995
38.0,4.6,Stormy,high,2,1.0,no,metropolitian,26,12.0,Morning,6.117761953594232
26.0,4.9,Sandstorms,jam,0,1.0,no,metropolitian,34,20.0,Evening,9.056095962462344
39.0,4.8,Sandstorms,medium,2,0.0,no,metropolitian,26,15.0,Afternoon,6.659597147858372
24.0,4.5,Fog,low,0,0.8,no,metropolitian,21,23.0,Evening,11.677307663435853
34.0,4.2,Stormy,low,0,1.0,no,metropolitian,28,22.0,Evening,9.193093962702912
26.0,4.7,Windy,low,2,0.0,no,metropolitian,14,22.0,Evening,8.942954308598226
35.0,4.7,Cloudy,medium,2,1.0,no,metropolitian,17,15.0,Afternoon,6.050551152462876
36.0,4.2,Sandstorms,medium,0,1.0,no,metropolitian,37,18.0,Afternoon,4.657579589646204
24.0,2.6,Sunny,low,1,1.0,yes,metropolitian,42,22.0,Evening,16.660108123693192
22.6,4.68,Sunny,medium,0,0.0,no,urban,17,17.0,Afternoon,6.680873516757639
33.0,4.3,Cloudy,medium,1,1.0,no,metropolitian,34,17.0,Afternoon,16.826241648658115
26.0,4.6,Windy,medium,1,1.0,no,metropolitian,25,18.0,Afternoon,16.787888950840177
32.0,5.0,Windy,jam,1,1.0,no,urban,30,19.0,Evening,17.074256778794595
37.0,4.9,Fog,jam,0,2.0,no,metropolitian,48,19.0,Evening,13.403654333869842
26.0,4.9,Stormy,low,2,1.0,no,metropolitian,18,23.0,Evening,20.28540209884968
31.0,4.8,Stormy,low,1,0.0,no,metropolitian,28,23.0,Evening,20.25351812745312
37.0,4.6,Stormy,medium,1,1.0,no,urban,26,17.0,Afternoon,13.9707596607468
26.0,4.7,Sunny,jam,2,0.0,no,urban,16,21.0,Evening,16.827472773146095
37.0,4.8,Cloudy,jam,0,0.0,no,metropolitian,25,20.0,Evening,4.537571350180709
22.0,4.6,Sunny,jam,2,0.0,no,metropolitian,22,20.0,Evening,9.843310089783252
21.0,4.4,Windy,low,0,0.0,no,metropolitian,15,22.0,Evening,4.560926278066122
22.0,4.0,Sandstorms,low,0,1.0,no,urban,28,9.0,Morning,1.5524082366562466
38.0,4.5,Windy,low,1,1.0,no,urban,20,10.0,Morning,1.5524171512659315
28.0,4.0,Stormy,high,0,1.0,no,metropolitian,32,13.0,Afternoon,6.208681984039767
29.0,4.7,Sandstorms,jam,1,0.0,no,urban,17,20.0,Evening,8.242537679333442
31.0,4.9,Cloudy,high,1,1.0,no,metropolitian,38,12.0,Morning,6.058919182290143
24.0,4.8,Cloudy,low,2,0.0,no,metropolitian,14,8.0,Morning,3.040570257157668
33.0,4.8,Windy,medium,1,1.0,no,metropolitian,26,15.0,Afternoon,12.738261566913613
26.0,4.9,Sandstorms,jam,0,1.0,no,metropolitian,30,19.0,Evening,13.788957415778516
28.6,4.76,Windy,low,1,1.0,no,metropolitian,28,15.6,Morning,12.074377562049364
20.0,4.7,Cloudy,jam,1,1.0,no,metropolitian,29,19.0,Evening,7.790401204068506
29.0,4.8,Windy,low,1,0.0,no,urban,12,22.0,Evening,19.762382255532906
32.0,4.0,Windy,medium,0,3.0,yes,urban,49,18.0,Afternoon,10.867366120252033
20.0,4.9,Fog,medium,0,1.0,no,metropolitian,42,17.0,Afternoon,16.659917302375398
26.0,5.0,Sandstorms,medium,2,1.0,no,urban,24,19.0,Evening,10.867138302160432
38.0,4.8,Cloudy,jam,2,1.0,no,metropolitian,46,20.0,Evening,16.72115728076054
34.0,4.6,Sandstorms,high,2,1.0,no,urban,27,13.0,Afternoon,6.176576611953425
27.0,4.5,Stormy,low,1,0.0,no,metropolitian,13,8.0,Morning,2.9795000083819434
29.0,5.0,Windy,jam,1,1.0,no,metropolitian,25,20.0,Evening,10.593374354489852
24.0,4.9,Windy,jam,2,1.0,no,urban,24,19.0,Evening,19.76106632827125
21.0,4.9,Cloudy,low,1,0.0,no,metropolitian,12,8.0,Morning,1.5125847685793798
33.0,4.4,Windy,low,0,1.0,no,metropolitian,24,9.0,Morning,1.465185811091463
35.0,4.7,Sandstorms,jam,1,1.0,no,metropolitian,29,21.0,Evening,9.055898607912091
35.0,4.7,Stormy,low,2,1.0,no,metropolitian,18,23.0,Evening,12.46418980459368
27.8,4.42,Sandstorms,jam,3,1.0,no,metropolitian,20,16.4,Evening,19.08680741329132
27.4,4.64,Stormy,medium,0,0.0,no,metropolitian,13,17.2,Afternoon,4.663432062512584
29.0,4.8,Cloudy,low,1,1.0,no,metropolitian,23,23.0,Evening,10.707345040408097
21.0,4.9,Windy,low,0,1.0,no,metropolitian,19,23.0,Evening,12.256076445468295
29.0,4.6,Windy,jam,0,1.0,no,urban,29,21.0,Evening,17.078934089494954
22.0,4.7,Sunny,jam,0,0.0,no,metropolitian,24,20.0,Evening,13.973206773137711
30.0,4.859999999999999,Stormy,low,1,0.0,no,urban,27,18.6,Afternoon,6.217689154531592
24.0,4.4,Cloudy,jam,2,0.0,no,metropolitian,40,20.0,Evening,11.90494293616778
23.0,4.9,Stormy,high,2,0.0,no,metropolitian,22,11.0,Morning,1.5544659606035225
27.0,4.6,Windy,high,2,0.8,no,urban,12,11.0,Morning,1.552293346166142
33.0,4.1,Sandstorms,medium,0,1.0,no,metropolitian,43,18.0,Afternoon,12.464528059716372
35.0,4.6,Windy,medium,2,1.0,no,metropolitian,26,18.0,Afternoon,16.90249592854745
21.0,4.7,Windy,medium,1,0.0,no,metropolitian,27,17.0,Afternoon,4.674318760489487
39.0,4.4,Fog,low,0,2.0,no,metropolitian,35,22.0,Evening,13.96960642768458
34.0,4.8,Windy,low,2,1.0,no,metropolitian,27,22.0,Evening,7.761160094160204
29.0,4.9,Cloudy,high,0,1.0,no,urban,27,12.0,Morning,6.081389116676368
20.0,4.7,Fog,low,1,0.0,no,metropolitian,17,8.0,Morning,3.059709961318436
20.0,4.8,Sandstorms,low,0,0.0,no,urban,17,22.0,Evening,8.756095140757527
30.0,4.7,Sunny,low,1,0.0,no,metropolitian,15,23.0,Evening,9.054052950169496
37.0,4.7,Fog,jam,2,1.0,no,metropolitian,39,21.0,Evening,19.087110814122536
39.0,4.6,Stormy,jam,1,1.0,no,metropolitian,25,20.0,Evening,4.537860442229041
26.0,5.0,Sunny,medium,0,1.0,no,metropolitian,18,17.0,Afternoon,16.903843893839564
32.0,4.9,Cloudy,medium,0,3.0,yes,urban,48,17.0,Afternoon,14.719272344335955
21.0,4.7,Fog,low,2,0.0,no,metropolitian,28,23.0,Evening,13.787860239172549
35.0,4.8,Sandstorms,low,2,0.0,no,metropolitian,29,10.0,Morning,3.105133735234752
39.0,4.6,Sandstorms,medium,2,0.0,no,urban,32,18.0,Afternoon,4.527261449200724
39.0,5.0,Cloudy,low,0,1.0,no,metropolitian,41,23.0,Evening,20.183799025948787
27.0,4.9,Cloudy,jam,0,2.0,no,metropolitian,39,21.0,Evening,10.92420466208724
33.0,4.8,Fog,medium,2,0.0,no,metropolitian,16,18.0,Afternoon,4.65694538594946
33.0,4.8,Fog,jam,0,3.0,no,metropolitian,48,21.0,Evening,19.976712110350487
37.0,4.7,Cloudy,medium,1,0.0,no,metropolitian,40,17.0,Afternoon,10.868263117988388
20.0,4.6,Stormy,low,1,0.0,no,urban,11,8.0,Morning,3.116253656338934
20.0,4.6,Sunny,jam,2,1.0,no,urban,19,22.0,Evening,8.543092633942242
31.0,4.2,Cloudy,jam,1,1.0,no,urban,35,21.0,Evening,10.724879289478304
27.0,4.6,Sunny,high,2,0.0,no,metropolitian,16,11.0,Morning,3.1161417126181274
37.0,4.9,Fog,medium,1,0.0,no,urban,15,17.0,Afternoon,7.573467821949914
34.0,4.4,Stormy,jam,2,1.0,no,urban,31,21.0,Evening,7.762944133594541
25.0,4.7,Fog,low,1,0.0,no,urban,11,22.0,Evening,9.348114492434789
37.0,4.7,Cloudy,low,0,1.0,no,urban,22,22.0,Evening,7.631511903978476
23.0,4.7,Stormy,low,1,1.0,no,metropolitian,16,22.0,Evening,10.923744986168584
27.0,5.0,Fog,high,0,0.0,no,metropolitian,24,15.0,Afternoon,6.217824017922212
36.0,4.7,Cloudy,low,2,0.0,no,urban,16,10.0,Morning,3.073618468414786
30.0,4.3,Windy,jam,0,1.0,no,metropolitian,42,19.0,Evening,20.853653606522474
20.0,4.9,Cloudy,high,1,1.0,no,metropolitian,31,11.0,Morning,11.191154678358178
28.0,4.7,Fog,jam,1,1.0,no,metropolitian,31,21.0,Evening,10.906379593113725
36.0,4.0,Windy,low,0,0.0,no,metropolitian,33,10.0,Morning,9.601936886684928
20.0,4.7,Stormy,low,2,1.0,no,metropolitian,16,23.0,Evening,7.761839422154042
22.0,4.7,Windy,low,0,1.0,no,metropolitian,16,23.0,Evening,16.85361872985359
28.0,4.7,Sandstorms,medium,1,0.6,no,metropolitian,25,18.0,Afternoon,17.0970739431768
34.0,4.8,Cloudy,low,2,1.0,no,metropolitian,18,8.0,Morning,1.5202925485985417
25.0,4.8,Windy,medium,1,0.0,no,metropolitian,26,18.0,Afternoon,16.660108123693192
38.0,5.0,Sandstorms,jam,1,1.0,no,metropolitian,34,21.0,Evening,7.631520637738293
34.0,3.5,Windy,medium,2,1.0,no,metropolitian,32,17.0,Afternoon,11.917680464391143
24.0,4.9,Windy,jam,1,0.0,no,metropolitian,22,19.0,Evening,16.659979129063025
33.0,4.6,Windy,jam,0,2.0,yes,urban,50,21.0,Evening,13.58308621493501
21.0,4.6,Stormy,high,1,1.0,no,urban,16,11.0,Morning,3.0270968572420225
25.0,4.6,Stormy,medium,0,0.0,no,metropolitian,23,17.0,Afternoon,9.081116432461174
23.0,4.9,Windy,high,0,1.0,no,metropolitian,19,14.0,Afternoon,6.0588489445304
34.0,4.9,Stormy,low,1,1.0,no,metropolitian,25,22.0,Evening,7.325299567377126
25.0,4.7,Fog,medium,2,1.0,no,metropolitian,37,18.0,Afternoon,10.757050667280428
28.0,4.9,Sandstorms,low,2,0.0,no,metropolitian,10,22.0,Evening,13.481328211108044
34.0,3.7,Stormy,jam,1,1.0,no,metropolitian,34,21.0,Evening,16.85208641567295
24.0,4.5,Stormy,low,1,1.0,no,metropolitian,14,23.0,Evening,16.381598593369365
31.0,5.0,Cloudy,jam,1,1.0,no,metropolitian,26,20.0,Evening,9.314044193379946
38.0,4.6,Sandstorms,jam,1,1.0,no,metropolitian,30,20.0,Evening,9.17624749258827
32.0,4.8,Sunny,medium,1,0.0,no,metropolitian,17,17.0,Afternoon,13.216577965789572
28.0,5.0,Sandstorms,medium,0,0.0,no,metropolitian,29,18.0,Afternoon,13.735953712154569
29.0,4.5,Fog,medium,0,1.0,no,metropolitian,37,19.0,Evening,13.406000552536868
28.0,4.8,Sandstorms,jam,2,0.0,no,metropolitian,23,19.0,Evening,20.17774245119436
39.0,4.8,Windy,jam,1,1.0,no,metropolitian,30,21.0,Evening,7.771834302405086
39.0,4.8,Windy,jam,1,1.0,no,metropolitian,29,20.0,Evening,7.903521347502151
26.0,4.8,Windy,low,2,0.0,no,metropolitian,14,9.0,Morning,3.025332706173566
33.0,4.8,Stormy,low,2,1.0,no,metropolitian,28,23.0,Evening,4.539068203248638
37.0,4.9,Sandstorms,jam,1,0.0,no,metropolitian,27,20.0,Evening,4.494246018081997
28.4,4.619999999999999,Stormy,jam,3,0.0,no,metropolitian,24,17.0,Evening,9.316238098535406
24.0,4.6,Sandstorms,low,0,1.0,no,metropolitian,16,23.0,Evening,14.022476786450992
36.0,5.0,Sandstorms,jam,0,2.0,no,metropolitian,43,19.0,Evening,12.209917964427529
22.0,4.7,Fog,medium,0,3.0,no,metropolitian,44,17.0,Afternoon,13.631282080461874
21.0,4.6,Stormy,medium,0,1.0,no,metropolitian,22,18.0,Afternoon,4.610613705052655
29.0,5.0,Windy,low,1,0.8,no,urban,16,22.0,Evening,7.60136893811491
33.0,4.7,Fog,low,2,1.0,no,metropolitian,18,8.0,Morning,3.1051314775458967
27.0,4.1,Stormy,low,0,0.0,no,metropolitian,16,10.0,Morning,3.0188284633848217
26.6,4.619999999999999,Windy,medium,0,0.0,no,metropolitian,24,18.0,Afternoon,19.975916923135387
30.0,4.2,Cloudy,jam,1,1.0,no,metropolitian,46,19.0,Evening,10.641490945494407
22.0,4.8,Sunny,medium,0,0.0,no,metropolitian,26,18.0,Afternoon,15.231056091235288
20.0,4.9,Stormy,medium,1,1.0,no,urban,17,17.0,Afternoon,10.906379593113725
31.0,4.4,Sandstorms,jam,0,1.0,no,metropolitian,44,20.0,Evening,10.867434750937749
36.0,4.6,Fog,medium,2,1.0,no,metropolitian,17,19.0,Evening,4.561267998364189
39.0,4.9,Windy,jam,0,2.0,no,urban,43,21.0,Evening,11.917680464391143
32.0,4.7,Fog,low,0,1.0,no,metropolitian,41,22.0,Evening,16.903235903519843
23.0,4.2,Windy,medium,0,0.0,no,metropolitian,34,18.0,Afternoon,11.91073212817273
30.0,3.8,Windy,jam,2,1.0,yes,metropolitian,40,20.0,Evening,12.161642370389036
26.0,4.7,Windy,low,2,0.0,no,urban,16,8.0,Morning,3.024996343510784
30.0,4.66,Cloudy,high,1,1.0,no,metropolitian,23,12.6,Evening,1.5545020843140125
21.0,4.9,Stormy,high,2,0.0,no,urban,13,11.0,Morning,1.5204319193295497
23.0,4.6,Stormy,medium,2,1.0,no,metropolitian,29,18.0,Afternoon,4.674341511234465
22.0,4.9,Sandstorms,high,1,1.0,no,metropolitian,24,11.0,Morning,3.0405372416448646
39.0,4.5,Cloudy,medium,2,1.0,no,metropolitian,16,18.0,Afternoon,4.561152427256372
32.0,4.1,Stormy,jam,1,1.0,no,metropolitian,34,20.0,Evening,7.760937776419092
25.0,4.7,Stormy,jam,1,0.0,no,metropolitian,20,19.0,Evening,16.388699354723066
30.0,5.0,Fog,high,1,1.0,no,metropolitian,28,14.0,Afternoon,6.081440911759754
25.0,4.8,Fog,medium,2,0.0,no,metropolitian,30,17.0,Afternoon,20.18248260760452
26.0,4.7,Stormy,low,2,0.0,no,metropolitian,14,22.0,Evening,14.022136830289478
30.0,4.6,Windy,high,2,1.0,no,urban,30,14.0,Afternoon,6.232177403679017
31.0,4.3,Windy,low,0,1.0,no,metropolitian,25,9.0,Morning,2.97659809337445
33.0,4.8,Sunny,low,1,0.0,no,metropolitian,28,23.0,Evening,12.100079055614344
20.0,5.0,Sunny,low,1,0.0,no,metropolitian,17,23.0,Evening,9.177484636525245
36.0,4.3,Windy,jam,1,1.0,no,urban,33,19.0,Evening,20.20634489518928
20.0,4.9,Sandstorms,medium,0,1.0,no,metropolitian,36,17.0,Afternoon,13.789707457540985
33.4,4.84,Fog,low,3,1.0,no,metropolitian,16,17.2,Evening,9.326577421221064
38.0,4.1,Sandstorms,jam,2,2.0,no,metropolitian,38,20.0,Evening,16.0023140501483
37.0,4.7,Cloudy,jam,0,0.0,no,metropolitian,25,21.0,Evening,9.087937068015972
28.0,5.0,Fog,jam,2,2.0,no,metropolitian,40,19.0,Evening,16.38489468676721
39.0,3.5,Cloudy,low,2,0.0,no,urban,32,22.0,Evening,12.419724873245404
31.0,4.0,Cloudy,jam,1,0.0,no,metropolitian,42,21.0,Evening,12.29378731203682
30.0,4.9,Sunny,low,0,1.0,no,urban,27,23.0,Evening,7.683177078354373
27.0,4.9,Sandstorms,jam,2,1.0,no,metropolitian,25,21.0,Evening,13.621549892287804
30.0,4.9,Sandstorms,low,2,1.0,no,metropolitian,24,23.0,Evening,7.660957436559021
29.0,4.5,Cloudy,jam,2,1.0,no,urban,30,20.0,Evening,20.183799025948787
35.0,4.5,Windy,low,0,1.0,no,metropolitian,22,22.0,Evening,19.34348721744278
34.0,4.9,Windy,high,0,0.0,no,metropolitian,31,12.0,Morning,3.025656084205931
37.0,4.8,Stormy,low,2,1.0,no,metropolitian,16,22.0,Evening,12.463861442061557
34.0,4.9,Sunny,jam,0,1.0,no,metropolitian,25,20.0,Evening,4.469223038792308
31.0,4.9,Cloudy,low,1,0.0,no,metropolitian,16,11.0,Morning,5.550683427329881
23.0,4.1,Fog,jam,2,1.0,no,metropolitian,32,20.0,Evening,9.22014751541987
29.0,4.7,Sunny,medium,0,1.0,no,metropolitian,20,18.0,Afternoon,7.562950099273998
20.0,4.9,Stormy,low,1,1.0,no,urban,11,8.0,Morning,11.2656485047021
26.0,4.1,Sandstorms,low,0,1.0,no,urban,21,23.0,Evening,9.192119121311745
34.0,4.5,Cloudy,jam,0,2.0,yes,urban,44,19.0,Evening,12.20015815147765
34.0,4.9,Fog,low,1,1.0,no,metropolitian,19,23.0,Evening,7.631520637738293
21.0,4.7,Stormy,jam,2,1.0,no,metropolitian,11,19.0,Evening,4.595940524023754
35.0,4.6,Windy,low,0,1.0,no,urban,23,23.0,Evening,10.906470984869689
20.0,4.7,Stormy,low,2,0.0,no,metropolitian,12,22.0,Evening,16.384324359677578
24.0,4.1,Cloudy,jam,2,1.0,no,metropolitian,39,20.0,Evening,19.88431857497891
25.0,4.5,Windy,high,1,1.0,no,urban,16,14.0,Afternoon,6.210543032489626
22.0,4.8,Cloudy,low,2,1.0,no,urban,17,22.0,Evening,4.589965403039351
38.0,4.7,Windy,medium,1,0.0,no,urban,24,18.0,Afternoon,13.58037387628088
29.0,4.3,Cloudy,high,1,1.0,no,urban,33,12.0,Morning,6.210605364096597
24.0,4.8,Sandstorms,medium,1,1.0,no,urban,29,18.0,Afternoon,17.078934089494954
36.0,4.8,Fog,medium,0,1.0,no,metropolitian,42,17.0,Afternoon,20.555166462971748
31.0,4.7,Windy,low,2,1.0,no,metropolitian,28,22.0,Evening,7.447061074885405
20.0,4.8,Fog,jam,1,1.0,no,metropolitian,25,20.0,Evening,4.663344843093785
25.0,4.6,Sunny,medium,1,0.0,no,metropolitian,16,18.0,Afternoon,7.550439931734059
23.0,5.0,Sandstorms,low,1,1.0,no,urban,11,23.0,Evening,17.078665498349437
39.0,4.7,Cloudy,medium,0,2.0,no,urban,34,18.0,Afternoon,7.447061074885405
21.0,4.7,Cloudy,medium,0,0.0,no,metropolitian,35,18.0,Afternoon,17.097896810816284
32.0,4.7,Stormy,medium,2,1.0,no,metropolitian,25,16.0,Afternoon,6.050486021641428
36.0,4.9,Sunny,jam,1,1.0,no,metropolitian,15,20.0,Evening,19.618645096414927
38.0,4.8,Cloudy,jam,1,3.0,no,metropolitian,49,20.0,Evening,10.906324615073055
34.0,4.3,Sandstorms,medium,0,1.0,no,metropolitian,35,18.0,Afternoon,17.077999100718277
23.0,2.5,Sunny,low,1,1.0,no,metropolitian,34,23.0,Evening,16.721288103917214
32.0,3.6,Stormy,jam,2,1.0,no,urban,39,20.0,Evening,20.206804295781904
31.0,4.8,Fog,low,0,1.0,no,metropolitian,26,9.0,Morning,1.5524082366562466
22.0,4.6,Sunny,jam,2,1.0,no,metropolitian,11,19.0,Evening,12.435005114517455
34.0,3.9,Cloudy,low,2,1.0,no,metropolitian,33,22.0,Evening,12.435256015114376
